ticker,date,close,open,low,high,volume
SPY,26-Mar-08,133.2,134.46,133.11,135.09,"196,934,212"
SPY,25-Mar-08,134.85,134.86,133.77,135.55,"192,947,165"
SPY,24-Mar-08,134.72,133.31,133.24,135.81,"209,110,354"
SPY,20-Mar-08,132.08,130.05,129.26,132.91,"245,320,642"
SPY,19-Mar-08,130.32,134.14,130.04,134.65,"345,971,558"
SPY,18-Mar-08,133.63,130.62,129.98,133.69,"334,416,531"
SPY,17-Mar-08,128.3,126.57,126.07,129.26,"405,311,065"
SPY,14-Mar-08,129.61,132.77,127.78,132.81,"484,687,785"
SPY,13-Mar-08,131.65,129.61,128.6,132.64,"351,881,388"
SPY,12-Mar-08,131.36,132.73,131.16,133.77,"229,161,103"
SPY,11-Mar-08,132.6,130.72,127.72,132.72,"341,875,778"
SPY,10-Mar-08,128,129.81,127.59,129.93,"235,683,379"
SPY,7-Mar-08,129.71,129.63,128.58,131.74,"326,434,577"
SPY,6-Mar-08,131.06,132.98,130.55,133.22,"247,912,112"
SPY,5-Mar-08,133.83,133.41,132.34,134.77,"270,681,315"
SPY,4-Mar-08,132.99,132.23,130.99,133.4,"282,513,064"
SPY,3-Mar-08,133.5,133.14,132.24,133.81,"195,613,597"
SPY,29-Feb-08,133.82,135.6,132.78,137.02,"252,715,127"
SPY,28-Feb-08,136.87,137.24,136.55,137.96,"170,831,046"
SPY,27-Feb-08,138.22,137.56,137.41,139.14,"168,395,790"
SPY,26-Feb-08,138.36,136.75,136.5,138.95,"212,420,648"
SPY,25-Feb-08,137.33,135.54,134.78,137.65,"190,106,974"
SPY,22-Feb-08,135.62,134.97,132.86,135.85,"205,490,992"
SPY,21-Feb-08,134.79,136.66,134.07,137.01,"201,051,185"
SPY,20-Feb-08,135.92,133.99,133.76,137.6,"220,709,388"
SPY,19-Feb-08,135.52,136.69,134.61,136.89,"145,189,997"
SPY,15-Feb-08,135.14,134.55,133.36,136.1,"154,110,256"
SPY,14-Feb-08,135.17,136.95,134.79,137,"215,207,108"
SPY,13-Feb-08,136.37,136.01,135.14,137.1,"181,967,779"
SPY,12-Feb-08,134.99,134.91,133.98,136.31,"256,654,378"
SPY,11-Feb-08,133.75,133.1,132.04,134.23,"188,576,221"
SPY,8-Feb-08,133.07,133.09,132.1,134.22,"221,643,475"
SPY,7-Feb-08,133.93,131.8,131.73,134.79,"297,541,558"
SPY,6-Feb-08,133.05,134.58,132.41,135.25,"250,792,900"
SPY,5-Feb-08,134.13,135.94,133.67,136.25,"286,882,428"
SPY,4-Feb-08,137.82,139.21,137.64,139.3,"124,694,258"
SPY,1-Feb-08,139.58,137.94,137.52,139.61,"206,843,683"
SPY,31-Jan-08,137.37,133.4,133.2,138.54,"343,680,718"
SPY,30-Jan-08,134.91,135.58,134.6,138.54,"334,939,168"
SPY,29-Jan-08,135.91,136.1,134.88,136.45,"168,968,791"
SPY,28-Jan-08,135.24,133.26,132.06,135.52,"217,934,538"
SPY,25-Jan-08,133.04,136.51,132.6,136.76,"269,603,877"
SPY,24-Jan-08,134.99,134.48,133.31,135.46,"259,949,233"
SPY,23-Jan-08,133.86,127.09,126.84,134.19,"511,912,974"
SPY,22-Jan-08,130.72,127.21,126,132.43,"435,925,182"
SPY,18-Jan-08,132.06,134.74,131.1,135.02,"348,561,439"
SPY,17-Jan-08,133.43,137.81,132.93,137.88,"398,404,809"
SPY,16-Jan-08,136.98,137.36,136.28,139.12,"378,955,910"
SPY,15-Jan-08,138.17,139.79,137.9,141.49,"240,456,494"
SPY,14-Jan-08,141.28,141.16,140.4,141.86,"170,365,600"
SPY,11-Jan-08,140.15,140.78,139,141.9,"267,076,591"
SPY,10-Jan-08,141.29,139.68,139.37,142.8,"335,701,114"
SPY,9-Jan-08,140.37,139.09,137.7,140.79,"301,910,852"
SPY,8-Jan-08,138.91,142.08,138.44,142.9,"326,366,804"
SPY,7-Jan-08,141.19,141.81,140.1,142.23,"234,990,926"
SPY,4-Jan-08,141.31,143.34,140.91,143.44,"232,330,819"
SPY,3-Jan-08,144.86,144.91,144.07,145.49,"125,133,258"
SPY,2-Jan-08,144.93,146.53,143.88,146.99,"204,935,531"
SPY,31-Dec-07,146.21,147.1,146.06,147.61,"108,126,722"
SPY,28-Dec-07,147.3,148.54,146.9,148.61,"116,398,074"
SPY,27-Dec-07,147.67,149.02,147.32,149.03,"122,981,696"
SPY,26-Dec-07,149.55,148.65,148.5,149.68,"67,118,073"
SPY,24-Dec-07,149.23,148.82,148.48,149.48,"45,601,326"
SPY,21-Dec-07,148.13,147.37,147.09,148.42,"146,090,319"
SPY,20-Dec-07,146.8,146.84,145.18,146.86,"214,813,762"
SPY,19-Dec-07,145.88,145.94,144.94,146.89,"198,917,144"
SPY,18-Dec-07,145.88,146.1,143.96,146.48,"245,569,258"
SPY,17-Dec-07,145.07,146.61,144.86,146.87,"177,269,311"
SPY,14-Dec-07,147.17,147.93,147.1,149.1,"159,152,848"
